1094078471964426240,"RT @DrRutvij: What a great gesture by this l'il Champ Suhani Lohia.
After winning the Chess Championship from Mumbai, she contributes her p…",Sat Feb 09 03:40:09 +0000 2019
1094078367870013442,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 03:39:44 +0000 2019
1094065822971166723,"RT @DrRutvij: What a great gesture by this l'il Champ Suhani Lohia.
After winning the Chess Championship from Mumbai, she contributes her p…",Sat Feb 09 02:49:53 +0000 2019
1094009618987081728,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Fri Feb 08 23:06:33 +0000 2019
1094006239875526656,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Fri Feb 08 22:53:07 +0000 2019
1094005678941892608,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Fri Feb 08 22:50:54 +0000 2019
1094002965592055809,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Fri Feb 08 22:40:07 +0000 2019
1093998263164911621,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Fri Feb 08 22:21:26 +0000 2019
1093998135842652162,"@Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_krebs @CNN @questCNN @MikeCrapo @CA_DaveJones @NACoTweets @c40cities @ICLEI_ResCities @LeroyWesterling @KamalaHarris @IainHyde @PrecoveryLabs @AMBestCo @PGE4Me @smosstastrophe @AMBestRatings @steve_e @IPTradingRisk @Edison_Electric @SCE @David_Benyon @helen_reinsure @NewsReinsurance @MichaelEMann @TheEconomist @cflav @NFPA @Firewise @Michele_NFPA @disastersafety @roysterwright @thecodecoach @JanKellett @david_j_p @ScheuerJo @InsDevForum @mibeltranv @Conor_J_Meenan .@RMS monitored 140+ catastrophic events in 2018. This retrospective summarises lessons learned from California #wildfires, N. Atlantic #hurricanes, #Typhoon #OmpongPh #Mangkhut + #KeralaFloods: https://t.co/BJ9LvmqC57 | #ResilienceForAll https://t.co/FtakmcJZT2",Fri Feb 08 22:20:55 +0000 2019
1093944474911285250,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 18:47:41 +0000 2019
1093910427040272386,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 16:32:24 +0000 2019
1093836883711397893,RT @SeedsIndia: We handed over 29 shelters to families affected by #KeralaFloods yesterday. Many thanks to @PwC_IN. These shelters were bui…,Fri Feb 08 11:40:10 +0000 2019
1093836869966721024,"RT @BhosekarS: It's time to thank #Masculinity for the efforts by #Men during #KeralaFloods , #CoorgFloods . https://t.co/uo17wEugVj",Fri Feb 08 11:40:06 +0000 2019
1093829806246944769,"RT @BhosekarS: It's time to thank #Masculinity for the efforts by #Men during #KeralaFloods , #CoorgFloods . https://t.co/uo17wEugVj",Fri Feb 08 11:12:02 +0000 2019
1093825724916600832,RT @SeedsIndia: We handed over 29 shelters to families affected by #KeralaFloods yesterday. Many thanks to @PwC_IN. These shelters were bui…,Fri Feb 08 10:55:49 +0000 2019
1093819900731244544,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 10:32:41 +0000 2019
1093806740209053696,"RT @sbsfoundation: Such appreciations motivate us to serve #humanity furthermore.

Thanking Kerala Administration @KeralaGovernor &amp; The Gov…",Fri Feb 08 09:40:23 +0000 2019
1093806690762440704,RT @ysjagan: The devastation caused by the #KeralaFloods is gut-wrenching. My thoughts &amp; prayers are with the people of Kerala in these tes…,Fri Feb 08 09:40:11 +0000 2019
1093802153964007424,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 09:22:10 +0000 2019
1093798492856897541,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 09:07:37 +0000 2019
1093797156236840960,RT @ysjagan: The devastation caused by the #KeralaFloods is gut-wrenching. My thoughts &amp; prayers are with the people of Kerala in these tes…,Fri Feb 08 09:02:18 +0000 2019
1093794099532976128,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 08:50:09 +0000 2019
1093793308026068998,"RT @sbsfoundation: Such appreciations motivate us to serve #humanity furthermore.

Thanking Kerala Administration @KeralaGovernor &amp; The Gov…",Fri Feb 08 08:47:00 +0000 2019
1093792081578000384,"RT @sbsfoundation: Such appreciations motivate us to serve #humanity furthermore.

Thanking Kerala Administration @KeralaGovernor &amp; The Gov…",Fri Feb 08 08:42:08 +0000 2019
1093791869266546688,"Such appreciations motivate us to serve #humanity furthermore.

Thanking Kerala Administration @KeralaGovernor &amp; The Govt. for acknowledging our #DisasterManagement &amp; #Relief services during #KeralaFloods , supervised by our #Founder @jsshunty 

#SBSFoundation https://t.co/mCU8Ag5qW5",Fri Feb 08 08:41:17 +0000 2019
1093768911118426113,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 07:10:04 +0000 2019
1093766388018282496,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 07:00:02 +0000 2019
1093752605887483906,"RT @indiawater: Kerala #Fishermen be Given Nobel for 'Selfless Service' During #Floods, @ShashiTharoor in Letter to Prize Committee https:/…",Fri Feb 08 06:05:16 +0000 2019
1093751899235540993,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 06:02:28 +0000 2019
1093746313085284352,"RT @alluarjun: My Heartful Prayers to the Victims  who were effected by floods in Kerala. 
#KeralaFloods #Keralarains",Fri Feb 08 05:40:16 +0000 2019
1093746273235144706,"RT @indiawater: Kerala #Fishermen be Given Nobel for 'Selfless Service' During #Floods, @ShashiTharoor in Letter to Prize Committee https:/…",Fri Feb 08 05:40:07 +0000 2019
1093743728773267456,"Kerala #Fishermen be Given Nobel for 'Selfless Service' During #Floods, @ShashiTharoor in Letter to Prize Committee https://t.co/XD8kNoBRbC #Keralafloods @thebetterindia",Fri Feb 08 05:30:00 +0000 2019
1093740215665971200,"RT @alluarjun: My Heartful Prayers to the Victims  who were effected by floods in Kerala. 
#KeralaFloods #Keralarains",Fri Feb 08 05:16:02 +0000 2019
1093731205797892096,"RT @pennewstweet: Tharoor recommends Kerala fishermen for Nobel Peace Prize
#shashitharoor @ShashiTharoor #nobelpeaceprize #keralafishermen…",Fri Feb 08 04:40:14 +0000 2019
1093730812535717889,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 04:38:40 +0000 2019
1093723131489841152,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 04:08:09 +0000 2019
1093719528159072258,"Tharoor recommends Kerala fishermen for Nobel Peace Prize
#shashitharoor @ShashiTharoor #nobelpeaceprize #keralafishermen #fishermen #keralafloods #keralaflood #floodsinKerala #ThiruvananthapuramMP #writertharoor #NobelCommittee #BerittReissAnderson
https://t.co/b0Zeh57IB5",Fri Feb 08 03:53:50 +0000 2019
1093717971229335552,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 03:47:39 +0000 2019
1093717173535555584,RT @Afwa_Online: #StylishStar #AlluArjun  Fans #AlluBoyzTcr Allu Boyz Thrissur Special Thaipooya #kavadi Features &amp; reflects #keralafloods…,Fri Feb 08 03:44:29 +0000 2019
1093716306409459712,"RT @vijucherian: Through his letter to the Norwegian committee, @ShashiTharoor reminds the world of the selfless service done by Kerala's f…",Fri Feb 08 03:41:02 +0000 2019
1093716111789563909,"RT @moneycontrolcom: #MCopinion | #Kerala's fishermen deserve the #NobelPeacePrize
(via @vijucherian). Read more: https://t.co/ZHGFszgl8B…",Fri Feb 08 03:40:15 +0000 2019
1093716084253966336,"RT @vijucherian: Through his letter to the Norwegian committee, @ShashiTharoor reminds the world of the selfless service done by Kerala's f…",Fri Feb 08 03:40:09 +0000 2019
1093714340778192897,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 03:33:13 +0000 2019
1093714003631710208,"Through his letter to the Norwegian committee, @ShashiTharoor reminds the world of the selfless service done by Kerala's fishermen during the 2018 #KeralaFloods. They deserve the #NobelPeacePrize. for their selfless service and sacrifice. 
https://t.co/mpBipDQZQE",Fri Feb 08 03:31:53 +0000 2019
1093713693517393921,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 03:30:39 +0000 2019
1093712629640716288,"RT @moneycontrolcom: #MCopinion | #Kerala's fishermen deserve the #NobelPeacePrize
(via @vijucherian). Read more: https://t.co/ZHGFszgl8B…",Fri Feb 08 03:26:25 +0000 2019
1093711713311035392,"RT @moneycontrolcom: #MCopinion | #Kerala's fishermen deserve the #NobelPeacePrize
(via @vijucherian). Read more: https://t.co/ZHGFszgl8B…",Fri Feb 08 03:22:47 +0000 2019
1093711235403501569,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 03:20:53 +0000 2019
1093709418372321280,"#MCopinion | #Kerala's fishermen deserve the #NobelPeacePrize
(via @vijucherian). Read more: https://t.co/ZHGFszgl8B

#ShashiTharoor #KeralaFloods https://t.co/iWCIMgnOVC",Fri Feb 08 03:13:40 +0000 2019
1093705419107708928,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 02:57:46 +0000 2019
1093704571195580417,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 02:54:24 +0000 2019
1093704552203710464,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 02:54:19 +0000 2019
1093698146771914753,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 02:28:52 +0000 2019
1093694335420383232,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 02:13:44 +0000 2019
1093688840240254976,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 01:51:53 +0000 2019
1093688748334829569,RT @Afwa_Online: #StylishStar #AlluArjun  Fans #AlluBoyzTcr Allu Boyz Thrissur Special Thaipooya #kavadi Features &amp; reflects #keralafloods…,Fri Feb 08 01:51:32 +0000 2019
1093685875928690690,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 01:40:07 +0000 2019
1093685562215727105,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 01:38:52 +0000 2019
1093685269641871361,RT @PartyVillage017: Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq…,Fri Feb 08 01:37:42 +0000 2019
1093683224314765313,Thanking the auto driver for bringing back the man who had disappeared just before the #KeralaFloods https://t.co/3Gwq7rcW5j,Fri Feb 08 01:29:34 +0000 2019
1093675894726688770,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Fri Feb 08 01:00:27 +0000 2019
1093639915907223553,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 22:37:29 +0000 2019
1093633559317774336,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 22:12:13 +0000 2019
1093624962257043456,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 21:38:04 +0000 2019
1093617359166812161,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 21:07:51 +0000 2019
1093617233698275329,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 21:07:21 +0000 2019
1093588373145448448,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 19:12:40 +0000 2019
1093584261444222977,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 18:56:20 +0000 2019
1093581579119706112,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 18:45:40 +0000 2019
1093573831116099584,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 18:14:53 +0000 2019
1093573078771150848,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 18:11:54 +0000 2019
1093568775717236736,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 17:54:48 +0000 2019
1093568631672397824,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 17:54:13 +0000 2019
1093567627866370049,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 17:50:14 +0000 2019
1093566313476177920,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 17:45:01 +0000 2019
1093566021875785728,RT @HydWatch: @DurgaMenon @AkHaridas @JeSuisCharlie9 @desertfox61I @Saliltoday @prettypadmaja @devyanidilli @DebashishHiTs @harshkkapoor @R…,Thu Feb 07 17:43:51 +0000 2019
1093565768644456449,RT @HydWatch: @DurgaMenon @AkHaridas @JeSuisCharlie9 @desertfox61I @Saliltoday @prettypadmaja @devyanidilli @DebashishHiTs @harshkkapoor @R…,Thu Feb 07 17:42:51 +0000 2019
1093565090488610816,"RT @FishermenCong: @shashitharoor 
We are proud to be a part of the Fishermen Community.
.
.
.
.
#NobelPeaceNomination #FishermenofKerala #…",Thu Feb 07 17:40:09 +0000 2019
1093564331114020864,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Thu Feb 07 17:37:08 +0000 2019
1093563487211577344,"@shashitharoor 
We are proud to be a part of the Fishermen Community.
.
.
.
.
#NobelPeaceNomination #FishermenofKerala #KeralaFloods #FishermenCongress https://t.co/vlLIGJJOtg",Thu Feb 07 17:33:47 +0000 2019
